School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Massachusetts,Tufts University,CHEM 0054,ORGANIC CHEMISTRY II LAB,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
Massachusetts,Univ Mass Lowell,"CHEM 2050L
AND CHEM 2220","PRINCS OF ORG CHEM LAB
AND ORGANIC CHEMISTRY IIA","CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
Massachusetts,Univ Mass Lowell,CHEM 2290L,ORGANI CHEM LAB IB,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
Massachusetts,Worcester State University,CH 204,ORGANIC CHEMISTRY LAB II,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
Minnesota,St Olaf College,CHEM 254,SYTHESIS LAB II,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
Minnesota,University of Northwestern,"CHE 3102L
AND CHE 3101
AND CHE 3101L
AND CHE 3102","ORGANIC CHEMISTRY II LAB
AND ORGANIC CHEMISTRY I
AND ORGANIC CHEMISTRY I LAB
AND ORGANIC CHEMISTRY II","CHEM 2240
AND CHEM 2260
AND CHEM 2230
AND CHEM 2250","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB I
AND ORGANIC CHEMISTRY I","1.0
AND 3.0
AND 1.0
AND 3.0"
Missouri,Northwst Mo St Univ,"CHEM 24345
AND CHEM 24344","ORGANIC CHEMISTRY II LAB
AND ORGANIC CHEMISTRY II","CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New Hampshire,Saint Anselm College,CH 28,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New Jersey,Bergen Cmty Coll,CHM 262,ORGANIC CHEM II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New Jersey,County Coll Morris,CHM 234,ORGANIC CHEMISTRY II - LAB,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
New Jersey,Fairleigh Dickinson University,CHEM 2264,LAB: ORGANIC CHEMISTRY II,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
New Jersey,Middlesex County Col,"CHM 228
AND CHM 222","ORGANIC CHEMISTRY II LAB
AND ORGANIC CHEMISTRY II","CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New Jersey,Montclair State Univ,CHEM 233,EXPERIMENTAL ORGANIC CHEM II,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
New Jersey,NJ Inst of Technology,"CHEM 244A
AND CHEM 243
AND CHEM 244","ORGANIC CHEMISTRY II - LAB
AND ORGANIC CHEMISTRY I
AND ORGANIC CHEMISTRY II","CHEM 2240
AND CHEM 2260
AND CHEM 2230
AND CHEM 2250","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB I
AND ORGANIC CHEMISTRY I","1.0
AND 3.0
AND 1.0
AND 3.0"
New Jersey,Raritan Vly Cmty Clg,CHEM 212,ORGANIC CHEMISTRY I & LAB,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New Mexico,Univ Of New Mexico,"CHEM 304
AND CHEM 301","ORGANIC CHEM LAB
AND ORGANIC CHEMISTRY","CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,Adirondack Cmty Coll,CHM 204,ORG CHEM II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Albany Coll Pharmacy,CHE 221,ORGANIC CHEMISTRY II,"CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,Bard College,CHEM 202,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Bronx Cmty Coll,CHM 32,ORGANIC CHEMISTRY 2,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Broome Cmty Coll,CHM 246L,ORGANIC CHEMISTRY II LAB,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
New York,College of Saint Rose,"CHM 202L
AND CHM 202","ORGANIC CHEM II LAB
AND ORGANIC CHEM II","CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,College of Staten Island,CHM 255,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Columbia-Greene C C,CH 202,ORG CHEM 2 W/LAB,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Cornell University,CHEM 252,ELEM EXP ORGANIC CHEM,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
New York,Corning Cmty Coll,CHEM 2020,ORGANIC CHEMISTRY 2,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Dutchess Cmty Coll,CHE 232,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Fordham University,"CHEM 2532
AND CHEM 2522","ORGANIC LAB II FOR CHEM MAJORS
AND ORGANIC CHEMISTRY II","CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,Genesee Cmty Coll,CHE 202,ORGANIC CHEMISTRY 2,"CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,Hamilton College,CHEM 255,ORGANIC CHEMISTRY II,"CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,Hudson Vly Cmty Coll,CHEM 211,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Jefferson Cmty C Ny,CHE 211,ORGANIC CHEMISTRY I,"CHEM 2240
AND CHEM 2250","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY I","1.0
AND 3.0"
New York,Mohawk Valley C C,CH 248,ORGANIC CHEMISTRY 2,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Monroe Cmty College,CHE 252,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Nassau Cmty College,CHE 202,ORGANIC CHEMISTRY 2,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,New York City Tech C,CHEM 2323,ORGANIC CHEMISTRY 2,"CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,New York University,CHEM-UA 226,ORGANIC CHEMISTRY II & LAB,"CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,Onondaga Cmty Coll,"CHE 206L
AND CHE 206","ORG CHEM II LAB
AND ORGANIC CHEM II","CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Orange Co Cmty Coll,CHM 202,ORGANIC CHEMISTRY 2,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Pace U Plsntvl Brclf,CHE 224,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Queensborough C C,CH 252,ORGANIC CHEM 2,"CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,Roberts Wesleyan Col,CHM 212,ORGANIC CHEMISTRY II,"CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,Rockland Cmty Coll,CHM 202,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,SUNY Albany,CHM 223,ORGANIC CHEM LAB II,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
New York,SUNY Binghamton,CHEM 335,ORGANIC CHEMISTRY LABORATORY,"CHEM 2240
AND CHEM 2230","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY LAB I","1.0
AND 1.0"
New York,SUNY Buffalo,CHE 202,ORGANIC CHEMISTRY,"CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,SUNY Clg Ag Tech Cob,"CHEM 232
AND CHEM 232X","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY II LAB","CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,SUNY Coll New Paltz,CHE 309,ORGANIC CHEMISTRY 2 LAB,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
New York,SUNY Geneseo,"CHEM 216
AND CHEM 223
AND CHEM 224
AND CHEM 313","ORGANIC CHEMISTRY LABORATORY
AND PRINC. OF ORGANIC CHEMISTRY I
AND PRINC OF ORGANIC CHEMISTRY II
AND LAB TECH IN ORGANIC CHEM I","CHEM 2260
AND CHEM 2250
AND CHEM 2240
AND CHEM 2230","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY I
AND ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY LAB I","3.0
AND 3.0
AND 1.0
AND 1.0"
New York,SUNY Plattsburgh,CHE 242,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Schenectady Co C C,CHM 229,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Siena College,CHEM 220,ORG CHEM II - LEC,"CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,St John Fisher Coll,CHEM 202L,ORGANIC CHEMISTRY II LAB,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
New York,St Lawrence Univ,CHEM 222,ORGANIC CHEMISTRY W/LAB,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Suffolk Co Cc Ammrmn,CHE 251,ORGANIC CHEMISTRY II,"CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
New York,Tompkins-Cortland Cc,CHEM 206,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Ulster Co Cmty Coll,CHE 202,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Union College NY,CHM 232,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Utica Col Syracuse U,CHE 332,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
New York,Wagner College,CH 212L,LAB EXPERIENCE FOR CH212,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
Ohio,Oberlin College,CHEM 325,ORGANIC MECHANISM & SYNTHESIS,"CHEM 2260
AND CHEM 2240","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II","3.0
AND 1.0"
Pennsylvania,Univ Pittsburgh Pitts,"CHEM 0345
AND CHEM 0310
AND CHEM 0320","ORGANIC LABORATORY
AND ORGANIC CHEMISTRY I
AND ORGANIC CHEMISTRY 2","CHEM 2260
AND CHEM 2240
AND CHEM 2250
AND CHEM 2230","ORGANIC CHEMISTRY II
AND ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY I
AND ORGANIC CHEMISTRY LAB I","3.0
AND 1.0
AND 3.0
AND 1.0"
Rhode Island,Providence College,CHM 224L,ORGANIC CHEMISTRY II LAB,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
TURKEY,Anadolu University,CHEM 14,ORGANICH CHEMISTRY LAB II,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
Tennessee,Univ Tenn Knoxville,CHEM 369,ORGANIC CHEMISTRY LAB,"CHEM 2240
AND CHEM 2230","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY LAB I","1.0
AND 1.0"
Texas,San Jacinto C South,CHEM 2425,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
Texas,Univ Texas Dallas,CHEM 2125,INTRO ORGANIC CHEM LAB II,CHEM 2240,ORGANIC CHEMISTRY LAB II,1.0
Vermont,University of Vermont,CHEM 142,ORGANIC CHEMISTRY II,"CHEM 2240
AND CHEM 2260","ORGANIC CHEMISTRY LAB II
AND ORGANIC CHEMISTRY II","1.0
AND 3.0"
