School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alabama,Univ Alabama Tuscaloosa,MATH 238,APPLD DIFF EQUATIONS I,MATH 2400,INTRO DIFF EQUATIONS,3.0
Arizona,Arizona State University Tempe,MAT 275,MODERN DIFFERENTIAL EQUATIONS,MATH 2400,INTRO DIFF EQUATIONS,3.0
Arizona,Maricopa Comm Coll,MAT 276,MODERN DIFFERENTIAL EQUATIONS,MATH 2400,INTRO DIFF EQUATIONS,4.0
Arizona,Northern Arizona Univ,MAT 239,DIFFERENTIAL EQUATIONS,MATH 2400,INTRO DIFF EQUATIONS,3.0
Arizona,University of Arizona,MATH 254,INTRO ORD DIFF EQUATIONS,MATH 2400,INTRO DIFF EQUATIONS,3.0
Arizona,Yavapai College,MAT 262,ELEM. DIFFERENTIAL EQUATIONS,MATH 2400,INTRO DIFF EQUATIONS,3.0
Arkansas,Arkansas Tech Univ,MATH 3243,DIFF EQUATIONS I,MATH 2400,INTRO DIFF EQUATIONS,3.0
BANGLADESH,American Int'l Univ.Bangledesh,MAT 2202,"MATRICES, VECT, FOURIER ANALY",MATH 2400,INTRO DIFF EQUATIONS,3.0
BRAZIL,Universidade Fed. de Pernam.,MA 129,INTEG & DIFFERENTIAL CALC 4,MATH 2400,INTRO DIFF EQUATIONS,4.0
BRAZIL,Universidade de Fortaleza,N 141,APPLIED MATHEMATICS,MATH 2400,INTRO DIFF EQUATIONS,4.0
CANADA,McGill University,MATH 263,ODE's FOR ENGINEERS,MATH 2400,INTRO DIFF EQUATIONS,4.0
CANADA,McGill University,MATH 325,HONOURS ODE'S,MATH 2400,INTRO DIFF EQUATIONS,3.0
CANADA,McGill University,MATH 263,ODE's FOR ENGINEERS,MATH 2400,INTRO DIFF EQUATIONS,4.0
CANADA,McGill University,MATH 325,HONOURS ODE'S,MATH 2400,INTRO DIFF EQUATIONS,3.0
