School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,Queensland University of Tech.,LTCS 2023,KOREAN POPULAR CULTURE,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
AUSTRALIA,University of New South Wales,ARTS 1840,INTRO TO AUSTRALIAN POLITICS,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
AUSTRALIA,University of New South Wales,ARTS 2242,THE POLITICS OF CLIMATE CHANGE,STSS 2000,SCI & TECH STUDIES ELECTIVE,4.0
AUSTRALIA,University of New South Wales,ARTS 2814,INTERNATIONAL REL. THEOR.&CONC,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
AUSTRALIA,University of New South Wales,ATSI 2003,IND. MATL.CULT-OBJ & JOURNEY,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
AUSTRALIA,Victoria University,AEK 2101,WORKING INDIGENOUS AUST. COMM,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
BELARUS,Belarussian Nat'l Tech. Univ.,BEL 10,THEORY & HISTORY OF CULTURE,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
BELARUS,Belarussian Nat'l Tech. Univ.,BEL 24,HUMAN RIGHTS,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
BELARUS,Belarussian Nat'l Tech. Univ.,BEL 50,POLITICAL SCIENCE,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
BELARUS,Belarussian Nat'l Tech. Univ.,BEL 9,HISTORY OF BELARUS,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
CANADA,McGill University,SOCI 235,TECHNOLOGY AND SOCIETY,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CANADA,McGill University,SOCI 235,TECHNOLOGY AND SOCIETY,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Beijing City University,HUMN 3,CURRENT SITUATION AND POLICIES,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,2.0
CHINA,China Agricultural University,CAU 04140010,SOCIAL INVESTIGATION & PRACTI,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
CHINA,China Foreign Affairs Univ.,HASS 07,"BRITISH POLITICS, DIPLOM & SIN",STSS 2000,SCI & TECH STUDIES ELECTIVE,2.0
CHINA,China Pharmaceutical Univ.,HASS 1,FUNDAMENTALS OF LAW,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,China Pharmaceutical Univ.,HASS 2,MARXIST PHIL. BASIC THEORY,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,China Univ. Political Sci &Law,HUMN 1,SCIENCE OF CIVIL LAW,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,China Univ. Political Sci &Law,HUMN 2,IDIOLOGY & MORALITY & INTR LAW,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,2.0
CHINA,China Univ. Political Sci &Law,HUMN 5,MORAL CIVIL & FUND OF LAW I,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,2.0
CHINA,China Univ. Political Sci &Law,HUMN 6,MORAL CULT & FUND OF LAW II,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,1.0
CHINA,China Univ. Political Sci &Law,HUMN 7,BASIC PRINC. OF MARXISM,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,China Univ. of Petroleum E.C.,HUMN 1,MORALITY AND LAW,STSS 2000,SCI & TECH STUDIES ELECTIVE,3.0
CHINA,China Univ. of Petroleum E.C.,HUMN 5,BASIC PRINCIPLES OF MARXISM,STSS 2000,SCI & TECH STUDIES ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,ANT 1410,CULTURE OF HONG KONG,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,ANTH 2510,CULTURE AND BUSINESS,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,IASP 2591,REG. COOP & INTEG IN EAST ASIA,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,SOCI 2106,ECON. REFORM & SOC. IMPACT CHI,STSS 2000,SCI & TECH STUDIES ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,UGC 254R,GOVERNMT AND POLITICS OF CHINA,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,UGEA 2180,CHINESE CULTURE AND SOCIETY,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,UGEB 1307,ENERGY & GREEN SOCIETY,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,UGEC 1835,CULTURE OF HONG KONG,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,UGEC 2531,CHINESE FOREIGN POLICY,STSS 2000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
