School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alabama,Troy University,"SCI L233
AND SCI 2233","PHYSICAL SCIENCE LAB
AND PHYSICAL SCIENCE",PHYS 1000,PHYSICS ELECTIVE,4.0
Arizona,Embry-Riddle Aero U,"PS 253
AND PS 161
AND PS 250","PHYSICS LAB FOR ENGINEERS
AND PHYSICS I & II FOR ENGINEERS
AND PHYSICS FOR ENGINEERS III","PHYS 1200
AND PHYS 1000","PHYSICS II
AND PHYSICS ELECTIVE","4.0
AND 4.0"
Arizona,University of Arizona,PHYS 143,INTRO OPTICS AND THERMODYN,PHYS 1000,PHYSICS ELECTIVE,2.0
BRAZIL,Escola de Engenharia,PHYS 2,PHYSICS II,PHYS 1000,PHYSICS ELECTIVE,4.0
CHINA,China Agricultural University,CAU 51310002,PHYSICS & EVERYDAY PHENOMENA,PHYS 1000,PHYSICS ELECTIVE,1.0
CHINA,Nanjing Univ. of Sci. & Tech.,SCI 1,PRINC AND APP OF SOLAR CELL,PHYS 1000,PHYSICS ELECTIVE,3.0
CHINA,Nankai University,PHYS 1,DEMON. OF PHYSICAL EXPERIMENT,PHYS 1000,PHYSICS ELECTIVE,2.0
CHINA,Shanghai Univ. of Eng.Science,PHYS 3,ELECTROMAGNETICS,PHYS 1000,PHYSICS ELECTIVE,2.0
CHINA,Zhejiang Gongshang Univ.,PHYS 2,COLLEGE PHYSICS II,PHYS 1000,PHYSICS ELECTIVE,3.0
California,Cabrillo Coll,PHYS 4C,PHYS SCIENTS/ENGNRS,PHYS 1000,PHYSICS ELECTIVE,4.0
California,Cabrillo Coll,PHYS 4D,MODERN PHYSICS,PHYS 1000,PHYSICS ELECTIVE,3.0
California,Diablo Valley Coll,"PHYS 231
AND PHYS 130
AND PHYS 230","OPTICS AND MODERN PHYSICS
AND MECHANICS AND WAVE MOTION
AND HEAT AND ELECTRO-MAGNETISM","PHYS 1000
AND PHYS 1200
AND PHYS 1100","PHYSICS ELECTIVE
AND PHYSICS II
AND PHYSICS I","2.0
AND 4.0
AND 4.0"
California,Folsom Lake College,PHYS 431,"HEAT, WAVES, LIGHT & MOD PHYS",PHYS 1000,PHYSICS ELECTIVE,4.0
California,Harvey Mudd College,"PHYS 024
AND PHYS 022
AND PHYS 023","MECHANICS & WAVE MOTION
AND PHYSICS LABORATORY
AND SPEC RELATIVITY/QUANT MECH","PHYS 1000
AND PHYS 1100","PHYSICS ELECTIVE
AND PHYSICS I","2.0
AND 4.0"
California,Irvine Valley Coll,PHYS 4C,GENERAL PHYSICS,PHYS 1000,PHYSICS ELECTIVE,4.0
California,Pasadena City Coll,PHYS 001B,GENERAL PHYSICS,PHYS 1000,PHYSICS ELECTIVE,4.0
California,Pasadena City Coll,"PHYS 001C
AND PHYS 001A
AND PHYS 001B","GENERAL PHYSICS
AND GENERAL PHYSICS
AND GENERAL PHYSICS","PHYS 1000
AND PHYS 1200
AND PHYS 1100","PHYSICS ELECTIVE
AND PHYSICS II
AND PHYSICS I","4.0
AND 4.0
AND 4.0"
California,Rio Hondo College,PHY 220,UNMANNED ROCKET SCIENCE,PHYS 1000,PHYSICS ELECTIVE,3.0
California,San Frncsco State Un,"PHYS 242
AND PHYS 240","GEN PHYSICS W/CALC III LAB
AND GEN PHYSICS W/CALC III",PHYS 1000,PHYSICS ELECTIVE,4.0
California,Santa Clara Univ,"PHYS 33
AND PHYS 31
AND PHYS 32","PHYSICS:SCIENCE & ENGR III
AND PHYS SCIENTISTS & ENGRS I
AND PHYS SCIENTISTS & ENGRS II","PHYS 1000
AND PHYS 1200
AND PHYS 1100","PHYSICS ELECTIVE
AND PHYSICS II
AND PHYSICS I","4.0
AND 4.0
AND 4.0"
California,Skyline College,PHYS 270,PHYSICS W/CALC III - HONORS,PHYS 1000,PHYSICS ELECTIVE,4.0
California,Univ Calif San Diego,PHYS 2B,PHYS-ELECTRICITY & MAGNETISM,PHYS 1000,PHYSICS ELECTIVE,4.0
California,West Valley Coll,PHYS 004C,"ENGINEERING PHYSICS-LIGHT,HEAT",PHYS 1000,PHYSICS ELECTIVE,4.0
Connecticut,Southern Conn St Univ,PHY 120,NANOTECHNOLOGY,PHYS 1000,PHYSICS ELECTIVE,3.0
Connecticut,Univ of Connecticut,PHYS 1035Q,PHYSICS OF ENVIRONMENT,PHYS 1000,PHYSICS ELECTIVE,4.0
Connecticut,Univ of Connecticut,PHYS 125,GEN PHYSICS PROB FOR ENGINEERS,PHYS 1000,PHYSICS ELECTIVE,4.0
Connecticut,University of Hartford,PHY 113,CALCULUS-BASED PHYSICS II,PHYS 1000,PHYSICS ELECTIVE,4.0
District of Columbia,Georgetown Univ,PHYS 108,"VIBRATIONS, FLUIDS & WAVES",PHYS 1000,PHYSICS ELECTIVE,4.0
Florida,Rollins College,PHY 220,MATH METHODS PHYSICAL SCI I,PHYS 1000,PHYSICS ELECTIVE,4.0
Florida,Santa Fe Cmty Coll,"PSC 2121L
AND PSC 2121","PHY SCI LAB
AND GEN PHY SCI",PHYS 1000,PHYSICS ELECTIVE,4.0
Florida,Univ of Florida,PHY 2048,PHYSICS WITH CALC I,PHYS 1000,PHYSICS ELECTIVE,3.0
Florida,University of Miami,"PHY 207
AND PHY 209","UNIVERSITY PHYSICS III
AND UNIVERSITY PHYSICS III LAB",PHYS 1000,PHYSICS ELECTIVE,4.0
Georgia,Clark Atlanta Univ,CPHY 123,PHYSICS III:OPTICS MODERN PHYS,PHYS 1000,PHYSICS ELECTIVE,3.0
Georgia,Morehouse College,"CPHY 123L
AND CPHY 123","PHYSICS III LAB
AND PHYSICS III",PHYS 1000,PHYSICS ELECTIVE,4.0
Georgia,Spelman College,SPHY 242,PHYS III: OPTICS & MOD.& LAB,PHYS 1000,PHYSICS ELECTIVE,4.0
IRAN,Univ. of Science & Culture,PHYS 2,PHYSICS 2 (ELEC & MAGNETISM),PHYS 1000,PHYSICS ELECTIVE,2.0
Illinois,Illinois Inst of Technology,PHYS 200,"ENERGY, WAVES, MTRLS & FORCES",PHYS 1000,PHYSICS ELECTIVE,4.0
Illinois,Knox College,"PHYS 120L
AND PHYS 120","LABORATORY
AND HEAT, WAVES, AND LIGHT",PHYS 1000,PHYSICS ELECTIVE,4.0
Illinois,Wm Rainey Harper Col,PHY 203,GEN PHYSICS III- THERM & QUANT,PHYS 1000,PHYSICS ELECTIVE,4.0
Indiana,Earlham College,PHYS 115,ENCOUNTERS WITH COSMOS,PHYS 1000,PHYSICS ELECTIVE,3.0
Indiana,Ivy Tech Community College,SCIN 111,PHYSICAL SCIENCE,PHYS 1000,PHYSICS ELECTIVE,3.0
Indiana,Purdue Univ W Lafyte,PHYS 17200,MODERN MECHANICS,PHYS 1000,PHYSICS ELECTIVE,4.0
Indiana,Rose-Hulman Institut,"PH 113L
AND PH 113","PHYSICS III LAB
AND PHYSICS III",PHYS 1000,PHYSICS ELECTIVE,4.0
