School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Arizona,University of Arizona,CLAS 160B,MEET THE ANCIENTS: GREECE/ROME,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
CHINA,Straits Inst. of Minjiang Univ,HIST 03,HISTORY OF WESTERN CIV II,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
California,Monterey Penin Coll,HIST 18,US HISTORY FROM 1865,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
California,Orange Coast College,HIST A175,HISTORY OF US SINCE 1876,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Colorado,Univ Colorado Boulder,SOCY 1004,DEVIANCE IN US SOCIETY,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Connecticut,Norwalk Community College,HIS D102,WESTERN CIVILIZATION II,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Connecticut,Norwalk Community College,PHL D111,ETHICS,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Connecticut,Univ of Connecticut,ANTH 1000,OTHER PEOPLE'S WORLDS,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Connecticut,Univ of Connecticut,CHIN 1121,TRADITIONAL CHINESE CULTURE,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Connecticut,Univ of Connecticut,WGSS 2124,GENDER AND GLOBALIZATION,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Delaware,University of Delaware,HIST 105,US HISTORY TO 1865,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
District of Columbia,The American Univers,SPEX 130,INTERCULTURAL UNDERSTANDING,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Florida,Seminole State Coll.of Florida,AMH 2020,US HISTORY SINCE 1877,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Maryland,Univ Maryland-Baltimore Co,AGNG 100,LONGEVITY ECONOMY,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Maryland,Univ Maryland-Baltimore Co,AGNG 110,GROWING OLDER IN A TECH WORLD,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Maryland,Univ Maryland-Baltimore Co,HIST 102,AMER HIST SINCE 1877,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Massachusetts,Bentley University,GLS 102,COMP GOVT & POLITICS,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Massachusetts,Boston Coll,ADHS 1141,DEFINING MOMENTS,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",4.0
Massachusetts,Boston Coll,ADHS 1168,ANGLO-AMERICAN RELATIONS 20&21,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",4.0
Massachusetts,Boston Coll,HIST 1006,ASIA IN THE WORLD II,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Massachusetts,Boston Coll,SOCY 1036,INTRO TO LATIN AMERICAN SOCIET,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Massachusetts,Brandeis Univ,CLAS 115B,TOPICS IN GREEK/ROMAN HISTORY,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",4.0
Massachusetts,Brandeis Univ,HIST 80A,INTRO TO EAST ASIAN CIVILIZATI,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",4.0
Massachusetts,Gordon College,HIS 121,"HIST PERSP ON CULTURE, BELIEF",STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",4.0
Massachusetts,Gordon College,POL 106,INTERNATIONAL RELATIONS,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",4.0
Massachusetts,Holyoke Cmty College,HIS 103,HIS OF WORLD CIV I,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Massachusetts,Simons Rock Clg Bard,FS 101,SEMINAR II,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",4.0
Massachusetts,Suffolk University,AMST 101UPW,AMERICAN HISTORY AND CULTURE,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",4.0
Massachusetts,Tufts University,CST 0037,CHRISTIANITY & GLOBAL SINCE MI,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Massachusetts,Univ Mass Lowell,POLI 1210,INTERNATIONAL RELATIONS,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
Michigan,Western Mich Univ,GEOG 1050,PHYSICAL GEOGRAPHY,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",4.0
New Jersey,Brookdale Cmty Coll,HIST 107,CONTEMPORARY WORLD HISTORY,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New Jersey,Brookdale Cmty Coll,HIST 136,AMERICAN CIVILIZATION II,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New Jersey,Ocean Co College,HIST 182,WORLD CIVILIZATION FROM 1660,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Adirondack Cmty Coll,HIS 101,WESTERN CIVIL. 1500-1815,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Adirondack Cmty Coll,HIS 102,WESTERN CIVIL. 1815-PRESENT,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Borough Manhattn C C,ANT 100,INTRO ANTHROPOLOGY,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Broome Cmty Coll,HIS 117,WORLD HISTORY II,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Clarkson University,ES 110,ENG AND SOCIETY,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Corning Cmty Coll,GOVT 1010,AMERICAN FEDERAL GOVERNMENT,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Dutchess Cmty Coll,BHS 103,SOCIAL PROB. IN TODAY'S SOC.,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Dutchess Cmty Coll,BHS 204,ANTHROPOLOGY,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Dutchess Cmty Coll,ENG 233,INTRO TO CULTURAL STUDIES,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Dutchess Cmty Coll,GOV 121,AMERICAN NATL EXPERIENCE,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Dutchess Cmty Coll,HIS 102,WESTERN CIV: 1700 TO PRESENT,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Dutchess Cmty Coll,HIS 107,HIS OF WORLD CIVIL BEFORE 1700,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Dutchess Cmty Coll,LSS 201,LIBERAL STUDIES SEMINAR,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Fordham University,HIST 1000,UNDERSTAND HIST CHNG: MOD EUR,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Fordham University,HIST 1600,UNDRSTND HIST CHNGE: AFRICA,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Fordham University,VART 1101,URBANISM,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Herkimer Co Cmty Col,SS 121,AMERICAN HISTORY I,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Herkimer Co Cmty Col,SS 122,AMERICAN HISTORY II,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Hostos Community College,HUM 100,INTRO TO GLOBAL HUMANITIES,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Hudson Vly Cmty Coll,HIST 100,WESTERN CIV & THE WORLD I,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Hudson Vly Cmty Coll,HIST 101,WESTERN CIV & THE WORLD II,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Hudson Vly Cmty Coll,HIST 111,INTERP OF AMERICAN HISTORY II,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Hudson Vly Cmty Coll,HIST 150,MODERN JAPAN,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Kingsborough C C,HIS 1100,AMERICAN CIVILIZATION I,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Manhattanville Coll,GINS 1008,INTRO TO GLOBAL STUDIES,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Manhattanville Coll,HIS 1021,HISTORY OF THE CARIBBEAN,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Manhattanville Coll,HIS 1036,WORLD HISTORY II: SINCE 1500,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Manhattanville Coll,POS 1031,INTRO TO AMERICAN GOVERNMENT,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Monroe Cmty College,HIS 103,AFR-AMER HISTORY I TO 1865,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Orange Co Cmty Coll,ANT 103,ARCHAEOLOGY & PREHISTORY,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Orange Co Cmty Coll,HIS 122,WORLD HISTORY 2,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Pace U Plsntvl Brclf,HIS 108,WORLD HISTORY AFTER 1650,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Pace U Plsntvl Brclf,HIS 120,CRIMES AGAINST HUMANITY,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
New York,Pace U Plsntvl Brclf,POL 120,CRIMES AGAINST HUMANITY,STSO 1000,"SCI, TECH & SOCIETY ELECTIVE",3.0
