School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,ARTS 2846,MULTICULTURALISM IN POL. THEOR,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
AUSTRALIA,University of New South Wales,ARTS 2874,SENSES:FEELING AND KNOWING,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
AUSTRALIA,University of New South Wales,ARTS 3097,CURRENT DEBATES MEDIA & CULT,STSS 4000,SCI & TECH STUDIES ELECTIVE,4.0
AUSTRALIA,University of New South Wales,LEGT 2712,"BUSINES, ETHICS AND THE LAW",STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
AUSTRALIA,University of New South Wales,SOLA 5050,RENEWABLE ENERGY&INTER PRGMS,STSS 4000,SCI & TECH STUDIES ELECTIVE,4.0
CHINA,China Univ. Political Sci &Law,ECON 5,ECONOMIC LAW,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,2.0
CHINA,China Univ. Political Sci &Law,POLS 1,POLITICAL AND ECON. SCIENCE,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,ANT 4410,THE CULTURES OF CITIES,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,IAS 4110,CHINA'S REGIONAL FOREIGN RELAT,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,UGA 2180,CHINESE CULTURE AND SOCIETY,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Chinese Univ. of Hong Kong,URSP 2100,URBAN SUSTAINABILITY,STSS 4000,SCI & TECH STUDIES ELECTIVE,3.0
CHINA,Guangdong University of Tech.,HASS 1,MAO ZEDONG THOUGHT AND DENG,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
CHINA,Univ. Elec Sci & Tech of China,HASS 4,MORAL CULTIV AND LAW FOUND,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Univ. Elec Sci & Tech of China,HASS 5,BASIC PRINCILES OF MARXISM,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Univ. Elec Sci & Tech of China,HASS 8,INTRO TO CHINESE IMPORT THOUGH,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,6.0
CHINA,Wuhan University,HUMN 2,MORALITY TRAINING & LAW BASIS,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
CHINA,Wuhan University,HUMN 4,INTRO TO CHINESE CULTURE,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,2.0
California,Marymount College Ca,REL 342,RELIGION IN AMERICAN POP CULT,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
California,San Frncsco State Un,HUM 345,HUMANISM AND MYSTICISM,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Connecticut,Sacred Heart Univ,PO 300,FOUND OF POLITICAL THOUGHT,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Connecticut,Sacred Heart Univ,PO 317,AFRICAN POLITICS,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Connecticut,Sacred Heart Univ,PO 325,"POLITICS, LAW, JUDICIAL BEHAVI",STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
DENMARK,Technical Univ. of Denmark,12240 12240,ENVIR. MANAGEMENT AND ETHICS,STSS 4000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
