School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CHINA,Chongqing Univ Posts & Telecom,MATH 5,MATHEMATICAL MODELING,MATH 4000,MATHEMATICS ELECTIVE,3.0
CHINA,Chongqing Univ Posts & Telecom,MATH 6,STOCHASTIC MATHEMATICS,MATH 4000,MATHEMATICS ELECTIVE,3.0
CHINA,Chongqing Univ. of Technology,MATH 5,MATHEMATICAL MODELING,MATH 4000,MATHEMATICS ELECTIVE,3.0
CHINA,Chongqing Univ. of Technology,MATH 6,STOCHASTIC MATHEMATICS,MATH 4000,MATHEMATICS ELECTIVE,3.5
CHINA,Northeastern Univ. of China,"MATH 14
AND MATH 11","MATHEMATICAL MODELING TEST
AND MATHEMATICAL MODELING",MATH 4000,MATHEMATICS ELECTIVE,4.0
CHINA,Ocean University of China,PHYS 05,METHODS OF MATHEMATI PHYSICS B,MATH 4000,MATHEMATICS ELECTIVE,4.0
CHINA,Univ. Elec Sci & Tech of China,MATH 23,COMBINATORIAL THEORY,MATH 4000,MATHEMATICS ELECTIVE,4.0
California,Calif Institute Tech,MA 017,HOW TO SOLVE IT,MATH 4000,MATHEMATICS ELECTIVE,1.0
Connecticut,Sacred Heart Univ,MA 332,MATHEMATICAL STATISTICS,MATH 4000,MATHEMATICS ELECTIVE,3.0
Connecticut,Sacred Heart Univ,MA 341,MATHEMATICAL MODELING,MATH 4000,MATHEMATICS ELECTIVE,3.0
Georgia,Spelman College,SMAT 472,ABSTRACT ALGEBRA,MATH 4000,MATHEMATICS ELECTIVE,4.0
Georgia,Spelman College,SMAT 487,SENIOR SEMINAR,MATH 4000,MATHEMATICS ELECTIVE,2.0
Maine,Univ Southern Maine,MAT 460,MATHEMATICAL MODELING,MATH 4000,MATHEMATICS ELECTIVE,3.0
Massachusetts,Springfield Coll Ma,MATH 335,DISCRETE MATH 2,MATH 4000,MATHEMATICS ELECTIVE,3.0
New Hampshire,Dartmouth College,MATH 026,NUMERICAL METH. IN COMPUTING,MATH 4000,MATHEMATICS ELECTIVE,4.0
New Hampshire,U New Hmpshr Manches,MATH 644,STATS FOR ENGRS & SCIENTISTS,MATH 4000,MATHEMATICS ELECTIVE,4.0
New York,Pace U Plsntvl Brclf,MAT 400,"MATH: CONTNS, COMMUN, RESEARC",MATH 4000,MATHEMATICS ELECTIVE,3.0
New York,Polytechnic Inst. of NY Univ.,MA 3112,COMPLEX VARIABLES,MATH 4000,MATHEMATICS ELECTIVE,2.0
New York,SUNY Albany,CSI 421,DISCRETE MATH W/APPLICATIONS,MATH 4000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,CSI 451,BAYESIAN DATA ANALY & SIG PROC,MATH 4000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 368,STATS & CONTINUOUS PROB,MATH 4000,MATHEMATICS ELECTIVE,3.0
