School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,MATH 3101,COMPUTATIONAL MATHEMATICS,MATH 4800,NUMERICAL COMPUTING,4.0
BRAZIL,Universidade Fed. de Pernam.,IF 215,NUMERICAL CALCULUS,MATH 4800,NUMERICAL COMPUTING,4.0
BRAZIL,Universidade de Fortaleza,N 136,NUMERICAL COMP & GRAPHIC,MATH 4800,NUMERICAL COMPUTING,4.0
CHINA,Northeastern Univ. of China,"MATH 10
AND MATH 3
AND MATH 6
AND MATH 8","PROBABILITY THEORY
AND ANALYTICAL GEOMETRY
AND ORDINARY DIFFERENTIAL EQUATION
AND NUMERICAL ANALYSIS I","MATH 2000
AND MATP 4600
AND MATH 4800
AND MATH 2400","MATHEMATICS ELECTIVE
AND PROB THEORY & APPLICATIO
AND NUMERICAL COMPUTING
AND INTRO DIFF EQUATIONS","2.0
AND 4.0
AND 4.0
AND 4.0"
CHINA,Northeastern Univ. of China,"MATH 7
AND MATH 1
AND MATH 2
AND MATH 4
AND MATH 5","MATHEMATICAL ANALYSIS III
AND MATHEMATICAL ANALYSIS I
AND ADVANCED CALC I
AND MATHEMATICAL ANALYSIS II
AND ADV CALC II","MATH 4210
AND MATH 4800
AND MATH 4200
AND MATH 2010
AND MATH 1020
AND MATH 1010","MATH ANALYSIS II
AND NUMERICAL COMPUTING
AND MATHEMATICAL ANALYSIS
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0"
CHINA,Wuhan University,"MATH 15
AND MATH 14","PRACTICE NUMERICAL ANALYSIS
AND NUMERICAL ANALYSIS",MATH 4800,NUMERICAL COMPUTING,4.0
California,Stanford University,CME 108,INTRO TO SCIENTIFIC COMPUTING,MATH 4800,NUMERICAL COMPUTING,4.0
California,Univ Calif Irvine,MATH 105A,NUMERICAL ANALYSIS,MATH 4800,NUMERICAL COMPUTING,4.0
Maine,Bates College,MATH 355A,NUMERICAL ANALYSIS,MATH 4800,NUMERICAL COMPUTING,4.0
New Jersey,Rutgers Univ. New Brunswick,640 373,NUMERICAL ANALYSIS I,MATH 4800,NUMERICAL COMPUTING,3.0
New York,College of Saint Rose,MAT 319,NUMERICAL ANALYSIS,MATH 4800,NUMERICAL COMPUTING,3.0
New York,SUNY Albany,MAT 401,NUMERICAL ANALYSIS,MATH 4800,NUMERICAL COMPUTING,3.0
New York,Syracuse University,ECS 104,ENGRNG COMPUTATIONAL TOOLS,MATH 4800,NUMERICAL COMPUTING,3.0
UNITED KINGDOM,Swansea University,EG 396,COMPUTATIONAL AERODYNAMICS,MATH 4800,NUMERICAL COMPUTING,3.0
