School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CHINA,Chongqing Univ. of Technology,ENGR 10,PRINCIPLES OF MECHANICS,ENGR 2050,INTRO ENGR DESIGN,3.0
CHINA,East China Univ. of Sci & Tech,MECH 07,COURSE DESIGN OF MECHAN DESIGN,ENGR 2050,INTRO ENGR DESIGN,2.0
California,Scripps College,ENGR 004,INTRO ENGR DESIGN/MANUFACTURIN,ENGR 2050,INTRO ENGR DESIGN,4.0
Colorado,US Air Force Academy,ENGR 100,INTRO TO ENGR SYSTEMS,ENGR 2050,INTRO ENGR DESIGN,3.0
Colorado,Univ Colorado Boulder,ASEN 2004,VEH DESIGN & PERFORMANCE,ENGR 2050,INTRO ENGR DESIGN,3.0
Colorado,University Of Denver,"ENGR 1631
AND ENGR 1611
AND ENGR 1621","ENGR CONCEPTS & PRACTICE III
AND ENGR CONCEPTS & PRACTICE I
AND ENGR CONCEPTS & PRACTICE II","ENGR 1000
AND ENGR 2050","GENERAL ENGINEERING ELECTIVE
AND INTRO ENGR DESIGN","4.0
AND 4.0"
Connecticut,Fairfield University,"EG 0032
AND EG 0031","FUND OF ENGINEERING II
AND FUND OF ENGINEERING I",ENGR 2050,INTRO ENGR DESIGN,4.0
Connecticut,University of Hartford,ES 143P,ENGINEERING AND DESIGN-LC,ENGR 2050,INTRO ENGR DESIGN,3.0
DENMARK,Technical Univ. of Denmark,42090 42090,HOLISTIC DESIGN OF ENGR SYSTEM,"ENGR 2000
AND ENGR 2050","GENERAL ENGINEERING ELECTIVE
AND INTRO ENGR DESIGN","1.0
AND 4.0"
District of Columbia,Catholic Univ Amerca,ENGR 102,INTRO TO ENGINEERING DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
Georgia,Univ Georgia Athens,ENVE 2920,ENVIR ENGR DESIGN METHODOLOGY,ENGR 2050,INTRO ENGR DESIGN,3.0
Illinois,Illinois Inst of Technology,MMAE 232,DESIGN FOR INNOVATION,ENGR 2050,INTRO ENGR DESIGN,3.0
Illinois,Northwestern University,DSGN 208-0,"DESIGN, THINKING & DOING",ENGR 2050,INTRO ENGR DESIGN,3.0
Louisiana,Xavier Univ La,"ENGR 1100
AND ENGR 1000","INTRO ENGINEERING DESIGN
AND INTRODUCTION TO ENGINEERING",ENGR 2050,INTRO ENGR DESIGN,3.0
MALAYSIA,Taylor's College,MECH 274,BASIC MECHANICS II,ENGR 2050,INTRO ENGR DESIGN,3.0
MEXICO,Instituto Tecnologico de Monte,IN 2017,FACILITY DESIGN AND MATL MGMT,ENGR 2050,INTRO ENGR DESIGN,3.0
Maryland,Anne Arundel C C,EGR 120,INTRO ENGR DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
Maryland,Commun Coll of Baltimore Cnty,ENSC 101,INTRO TO ENGINEERING DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
Maryland,Howard Cmty College,ENES 100,INTRO TO ENGINEERING DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
Maryland,Montgomery Coll Rckvlle,ES 100,INTRO ENGINEERING DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
Maryland,U S Naval Academy,ES 200,INTRO TO SYSTEMS ENGINEERING,"CSCI 1190
AND ENGR 2050","BEGINNING PROG FOR ENG
AND INTRO ENGR DESIGN","1.0
AND 3.0"
Maryland,U. of  Maryland College Park,ENES 100,INTRO ENGR DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
Massachusetts,Northeastern University,GE 1110,ENGINEERING DESIGN,ENGR 2050,INTRO ENGR DESIGN,4.0
Massachusetts,Northeastern University,GE U110,ENG DESIGN,ENGR 2050,INTRO ENGR DESIGN,4.0
Massachusetts,Smith College,EGR 100,ENGINEERING FOR EVERYONE,ENGR 2050,INTRO ENGR DESIGN,4.0
Massachusetts,Univ Mass at Amherst,ENGIN 113,INTRO MECH & INDUST ENGIN,ENGR 2050,INTRO ENGR DESIGN,3.0
Massachusetts,Worcester Polytechnic,BME 3300,BIOMEDICAL ENGINEERING DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
Missouri,Missouri Univ. Sci & Tech,IDE 20,INTRO TO ENGINEERING DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
New Jersey,NJ Inst of Technology,FED 101,ECE FUND. OF ENGR DESIGN I,ENGR 2050,INTRO ENGR DESIGN,2.0
New Jersey,Stevens Inst of Technolgy,"E 121
AND E 122
AND E 231","ENGINEERING DESIGN I
AND ENGINEERING DESIGN I
AND ENGINEERING DESIGN III",ENGR 2050,INTRO ENGR DESIGN,4.0
New York,Adirondack Cmty Coll,EGR 180,INTRO TO ENGR DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
New York,Broome Cmty Coll,"EGR 287
AND EGR 151","EGR DESIGN LAB III
AND ENGINEERING DESIGN II",ENGR 2050,INTRO ENGR DESIGN,3.0
New York,Clarkson University,AE 212,INTRO TO ENGIN DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
New York,Clarkson University,CE 212,INTRO TO ENG. DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
New York,Clarkson University,ES 212,INTRO TO ENGINEERING DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
New York,Clarkson University,ME 212,INTRO TO ENGR DESIGN,ENGR 2050,INTRO ENGR DESIGN,3.0
