School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Arkansas,Arkansas Tech Univ,MCEG 2033,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
CANADA,McGill University,CIVE 206,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
CANADA,McGill University,CIVE 206,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
CANADA,University of Toronto,MIE 100H1,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
CANADA,University of Toronto,MIE 100H1,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
CHINA,Chongqing Univ. of Technology,PHYS 4,THEORETICAL MECHANICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
CHINA,East China Univ. of Sci & Tech,MECH 03,THEORETICAL MECHANICS,"ENGR 2090
AND ENGR 1100","ENGINEERING DYNAMICS
AND INTRO TO ENGR ANALYSIS","2.0
AND 2.0"
CHINA,Guilin Univ. of Technology,ENGR 4,THEORETICAL MECHANICS B,ENGR 2090,ENGINEERING DYNAMICS,3.0
California,Canada Coll,ENGR 240,ENGINEERING DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Colorado,Univ Colorado Boulder,ASEN 2003,DYNAMICS & SYSTEMS,ENGR 2090,ENGINEERING DYNAMICS,4.0
Connecticut,Fairfield University,ME 0203,KINEMATICS AND DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Connecticut,Gateway Cmty-Tech Cl,EGR I212,ENGINEERING DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Connecticut,Gateway Cmty-Tech Cl,EGS I212,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Connecticut,Housatonic Community College,EGR E212,ENGINEERING DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Connecticut,Middlesex Cmty-Tech,EGR F212,ENGINEERING DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Connecticut,Norwalk Community College,EGR D212,ENGINEERING DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Connecticut,Univ Of New Haven,MECH 3300,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
EGYPT,Alexandria University,CE 267,THEORY OF STRUCTURES-6,ENGR 2090,ENGINEERING DYNAMICS,4.0
Florida,Florida Institute Technology,MAE 2082,APPLIED MECH: DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Florida,University of Miami,MAE 202,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Georgia,Morehouse College,HEGR 308,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Georgia,Spelman College,HEGR 308,ENGINEERING DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Illinois,Illinois Inst of Technology,MMAE 305,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Illinois,John A Logan College,PHY 202,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Illinois,Northwestern University,GEN ENG 205-3,ENGINEERING ANALYSIS III,ENGR 2090,ENGINEERING DYNAMICS,3.0
Iowa,Iowa State Univ,EM 345,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,4.0
Louisiana,Tulane University,ENGR 242,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Louisiana,Xavier Univ La,ENGR 2020,MECHANICS-DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Maine,University Maine,MEE 270,APPLIED MECHANICS:DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Maryland,Harford Cmty Coll,ENGR 201,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Maryland,Howard Cmty College,ENES 130,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Maryland,Montgomery Coll Rckvlle,ES 221,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Maryland,U S Naval Academy,EM 232,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Massachusetts,Berkshire Cmty Coll,ENT 213,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,
Massachusetts,Bunker Hill Cmty Col,ENR 265,ENGINEERING DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Massachusetts,Greenfield Cmty Coll,EGR 209,DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Massachusetts,Northern Essex C C,EST 212,ENGR MECHANICS II DYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Massachusetts,Quinsigamond C C,ERG 223,THERMODYNAMICS,ENGR 2090,ENGINEERING DYNAMICS,3.0
Massachusetts,Springfield Tech C C,EGR 122,MECHANICS 2,ENGR 2090,ENGINEERING DYNAMICS,3.0
