School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alabama,Troy University,HIS 1112,U.S. SINCE 1877,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
CHINA,Southwest Jiaotong University,HIST 212,US HISTORY (1900 TO PRESENT),STSH 2520,HISTORY OF THE US SINCE 1877,4.0
California,Canada Coll,HIST 202,U.S. HISTORY FROM 1877-PRESENT,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
California,Cerritos College,HIST 101,AMERICAN HISTORY & CONSTITUTIO,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
California,East Los Angeles Col,HISTORY 012,POL & SOC HIST U S 2,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
California,Mira Costa College,HIST 111,US HISTORY SINCE 1877,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
California,San Frncsco State Un,HIST 121,HISTORY OF US SINCE RECON,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
California,San Jose City Coll,HIST 017B,HISTORY OF THE UNITED STATES,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
Connecticut,Asnuntuck Community College,HIS 202,U.S. HISTORY II,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
Connecticut,Sacred Heart Univ,HI 223,US HISTORY SINCE 1865,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
Connecticut,Univ of Connecticut,HIST 1502,US HISTORY SINCE 1877,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
Connecticut,Westrn Conn St Univ,HIS 149,AMERICAN HISTORY SINCE 2877,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
Florida,Florida Atlantic Unv,AMH 2020,U S HISTORY SINCE 1877,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
Florida,Miami-Dade Cc South,AMH 2020,HISTORY OF US SINCE 1877,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
Florida,Palm Bch Comm Coll,AMH 2020,US HISTORY FROM 1865,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
Georgia,Georgia Perimeter College,HIST 2112,UNITED STATES HISTORY II,STSH 2520,HISTORY OF THE US SINCE 1877,3.0
